server_generation,latency_sensitivity,time_step,capacity,demand
CPU.S1,medium,65,293059.7082177855,293059.70821778546
CPU.S1,high,65,163429.79464780336,142622.0
CPU.S2,low,65,273299.0,273299.0
CPU.S2,medium,65,129342.63050088199,129342.63050088193
CPU.S2,high,65,268523.0,268523.0
CPU.S3,low,65,0.0,0.0
CPU.S3,medium,65,0.0,0.0
CPU.S3,high,65,0.0,0.0
CPU.S4,low,65,0.0,0.0
CPU.S4,medium,65,0.0,0.0
CPU.S4,high,65,0.0,0.0
GPU.S1,low,65,473.0,473.0
GPU.S1,medium,65,1353.0,1353.0
GPU.S1,high,65,1445.0,1445.0
GPU.S2,low,65,152.0,152.0
GPU.S2,medium,65,203.0,203.0
GPU.S2,high,65,25.0,25.0
GPU.S3,low,65,0.0,0.0
GPU.S3,medium,65,0.0,0.0
GPU.S3,high,65,0.0,0.0
CPU.S1,low,66,90145.62138894689,81882.0
CPU.S1,medium,66,295967.7676165182,295967.7676165183
CPU.S1,high,66,166029.25880897683,166029.2588089768
CPU.S2,low,66,304980.36684427096,304980.36684427096
CPU.S2,medium,66,127219.36936136946,127219.3693613694
CPU.S2,high,66,264730.6069391467,264730.60693914676
CPU.S3,low,66,0.0,0.0
CPU.S3,medium,66,0.0,0.0
CPU.S3,high,66,0.0,0.0
CPU.S4,low,66,0.0,0.0
CPU.S4,medium,66,0.0,0.0
CPU.S4,high,66,0.0,0.0
GPU.S1,low,66,468.9822647176131,468.98226471761313
GPU.S1,medium,66,1321.0,1321.0
GPU.S1,high,66,1938.33672642578,1938.3367264257795
GPU.S2,low,66,189.0,189.0
GPU.S2,medium,66,216.0,216.0
GPU.S2,high,66,30.0,30.0
GPU.S3,low,66,0.0,0.0
GPU.S3,medium,66,0.0,0.0
GPU.S3,high,66,0.0,0.0
CPU.S1,low,67,88670.93816713359,58138.0
CPU.S1,medium,67,304209.08502962545,304209.08502962557
CPU.S1,high,67,172021.5296475624,154923.0
CPU.S2,low,67,330228.99999999994,330229.0
CPU.S2,medium,67,123880.62813032913,123880.62813032907
CPU.S2,high,67,247352.9681046366,247221.0
CPU.S3,low,67,0.0,0.0
CPU.S3,medium,67,0.0,0.0
CPU.S3,high,67,0.0,0.0
CPU.S4,low,67,0.0,0.0
CPU.S4,medium,67,0.0,0.0
CPU.S4,high,67,0.0,0.0
GPU.S1,low,67,711.0,711.0
GPU.S1,medium,67,1272.9999999999989,1273.0
GPU.S1,high,67,1717.0,1717.0
GPU.S2,low,67,226.0,226.0
GPU.S2,medium,67,255.0,255.0
GPU.S2,high,67,0.0,0.0
GPU.S3,low,67,0.0,0.0
GPU.S3,medium,67,0.0,0.0
GPU.S3,high,67,0.0,0.0
CPU.S1,low,68,86265.6468641972,44211.0
CPU.S1,medium,68,304984.46106561436,304984.46106561436
CPU.S1,high,68,169548.8886820015,163940.0
CPU.S2,low,68,379685.8137579335,379685.81375793344
CPU.S2,medium,68,123658.98788733926,123658.98788733932
CPU.S2,high,68,241622.0,241622.0
CPU.S3,low,68,0.0,0.0
CPU.S3,medium,68,0.0,0.0
CPU.S3,high,68,0.0,0.0
CPU.S4,low,68,0.0,0.0
CPU.S4,medium,68,0.0,0.0
CPU.S4,high,68,0.0,0.0
GPU.S1,low,68,895.1874143977498,644.0
GPU.S1,medium,68,1307.9999999999945,1308.0
GPU.S1,high,68,1480.0,1480.0
GPU.S2,low,68,229.0,229.0
GPU.S2,medium,68,257.0,257.0
GPU.S2,high,68,33.0,33.0
GPU.S3,low,68,0.0,0.0
GPU.S3,medium,68,0.0,0.0
GPU.S3,high,68,0.0,0.0
CPU.S1,low,69,89441.17565220462,89441.17565220455
CPU.S1,medium,69,302430.05426538165,302430.05426538177
CPU.S1,high,69,173158.0,173158.0
CPU.S2,low,69,386955.511113375,386955.5111133752
CPU.S2,medium,69,125899.45551732698,125899.45551732695
CPU.S2,high,69,246782.39771845707,232205.0
CPU.S3,low,69,0.0,0.0
CPU.S3,medium,69,0.0,0.0
CPU.S3,high,69,0.0,0.0
CPU.S4,low,69,0.0,0.0
CPU.S4,medium,69,0.0,0.0
CPU.S4,high,69,0.0,0.0
GPU.S1,low,69,895.6837319390319,627.0
GPU.S1,medium,69,1368.0,1368.0
GPU.S1,high,69,1498.8208385706796,1497.0
GPU.S2,low,69,262.0,262.0
GPU.S2,medium,69,311.0,311.0
GPU.S2,high,69,76.0,76.0
GPU.S3,low,69,0.0,0.0
GPU.S3,medium,69,0.0,0.0
GPU.S3,high,69,0.0,0.0
CPU.S1,low,70,89370.22132982974,89370.22132982968
CPU.S1,medium,70,306677.94741181674,306677.9474118169
CPU.S1,high,70,167492.17002242073,167492.1700224207
CPU.S2,low,70,376194.41768394865,376194.41768394865
CPU.S2,medium,70,128442.79221384147,128442.79221384146
CPU.S2,high,70,249336.0,249336.0
CPU.S3,low,70,0.0,0.0
CPU.S3,medium,70,0.0,0.0
CPU.S3,high,70,0.0,0.0
CPU.S4,low,70,0.0,0.0
CPU.S4,medium,70,0.0,0.0
CPU.S4,high,70,0.0,0.0
GPU.S1,low,70,897.9072380097707,588.0
GPU.S1,medium,70,1249.0432151147234,1197.0
GPU.S1,high,70,1562.0,1562.0
GPU.S2,low,70,305.0,305.0
GPU.S2,medium,70,342.0,342.0
GPU.S2,high,70,113.0,113.0
GPU.S3,low,70,0.0,0.0
GPU.S3,medium,70,0.0,0.0
GPU.S3,high,70,0.0,0.0
CPU.S1,low,71,88835.87807889946,88835.87807889946
CPU.S1,medium,71,297241.73382823146,297241.73382823146
CPU.S1,high,71,175018.95670052414,147205.0
CPU.S2,low,71,384314.5158944775,384314.5158944775
CPU.S2,medium,71,127466.55574384786,127466.5557438478
CPU.S2,high,71,244012.28740742416,244012.28740742418
CPU.S3,low,71,0.0,0.0
CPU.S3,medium,71,0.0,0.0
CPU.S3,high,71,0.0,0.0
CPU.S4,low,71,0.0,0.0
CPU.S4,medium,71,0.0,0.0
CPU.S4,high,71,0.0,0.0
GPU.S1,low,71,880.599544070712,541.0
GPU.S1,medium,71,1251.1705494285425,1191.0
GPU.S1,high,71,1607.0940206817684,1596.0
GPU.S2,low,71,276.37416944432584,229.0
GPU.S2,medium,71,375.0,375.0
GPU.S2,high,71,120.0,120.0
GPU.S3,low,71,0.0,0.0
GPU.S3,medium,71,0.0,0.0
GPU.S3,high,71,0.0,0.0
CPU.S1,low,72,25620.862810680967,25620.862810680992
CPU.S1,medium,72,272381.425810082,272381.4258100821
CPU.S1,high,72,267832.99576916784,267832.9957691679
CPU.S2,low,72,448430.9675498102,448430.9675498102
CPU.S2,medium,72,142626.03831327078,142626.03831327078
CPU.S2,high,72,154521.00000000006,154521.0
CPU.S3,low,72,0.0,0.0
CPU.S3,medium,72,0.0,0.0
CPU.S3,high,72,0.0,0.0
CPU.S4,low,72,0.0,0.0
CPU.S4,medium,72,0.0,0.0
CPU.S4,high,72,0.0,0.0
GPU.S1,low,72,679.9100758248483,626.0
GPU.S1,medium,72,1313.0,1313.0
GPU.S1,high,72,1785.0,1785.0
GPU.S2,low,72,241.0,241.0
GPU.S2,medium,72,393.0,393.0
GPU.S2,high,72,159.0,159.0
GPU.S3,low,72,0.0,0.0
GPU.S3,medium,72,0.0,0.0
GPU.S3,high,72,0.0,0.0
CPU.S1,low,73,25442.923351725214,25442.923351725214
CPU.S1,medium,73,264072.2673410823,264072.2673410822
CPU.S1,high,73,264050.451606333,264050.451606333
CPU.S2,low,73,446578.6571581974,446578.65715819714
CPU.S2,medium,73,147283.6905614352,147283.69056143542
CPU.S2,high,73,151744.15796751186,150453.0
CPU.S3,low,73,29541.0,29541.0
CPU.S3,medium,73,21589.0,21589.0
CPU.S3,high,73,8377.0,8377.0
CPU.S4,low,73,0.0,0.0
CPU.S4,medium,73,0.0,0.0
CPU.S4,high,73,0.0,0.0
GPU.S1,low,73,562.2222919652671,438.0
GPU.S1,medium,73,1421.0,1421.0
GPU.S1,high,73,1879.0,1879.0
GPU.S2,low,73,271.0,271.0
GPU.S2,medium,73,445.0,445.0
GPU.S2,high,73,142.0,142.0
GPU.S3,low,73,0.0,0.0
GPU.S3,medium,73,0.0,0.0
GPU.S3,high,73,0.0,0.0
CPU.S1,low,74,25230.179210990078,25230.17921098997
CPU.S1,medium,74,271741.15556290426,271741.1555629043
CPU.S1,high,74,268010.20597003895,268010.205970039
CPU.S2,low,74,455869.0834940214,455869.0834940212
CPU.S2,medium,74,142705.8755855212,142705.87558552122
CPU.S2,high,74,154159.8901485425,154159.89014854247
CPU.S3,low,74,33050.0,33050.0
CPU.S3,medium,74,26414.0,26413.999999999993
CPU.S3,high,74,10785.0,10785.0
CPU.S4,low,74,0.0,0.0
CPU.S4,medium,74,0.0,0.0
CPU.S4,high,74,0.0,0.0
GPU.S1,low,74,463.59668732878356,463.59668732878345
GPU.S1,medium,74,1235.0966148127372,1235.0966148127372
GPU.S1,high,74,2178.0,2178.0
GPU.S2,low,74,301.0,301.0
GPU.S2,medium,74,468.0,468.0
GPU.S2,high,74,160.0,160.0
GPU.S3,low,74,0.0,0.0
GPU.S3,medium,74,0.0,0.0
GPU.S3,high,74,0.0,0.0
CPU.S1,low,75,34233.66858899768,34233.66858899768
CPU.S1,medium,75,273295.05801941,273295.05801941
CPU.S1,high,75,250323.0,250323.0
CPU.S2,low,75,455177.40300827543,455177.40300827567
CPU.S2,medium,75,145564.393721374,145564.39372137404
CPU.S2,high,75,153095.50247218867,150366.0
CPU.S3,low,75,36102.0,36102.0
CPU.S3,medium,75,27907.0,27907.000000000007
CPU.S3,high,75,12395.0,12395.0
CPU.S4,low,75,0.0,0.0
CPU.S4,medium,75,0.0,0.0
CPU.S4,high,75,0.0,0.0
GPU.S1,low,75,1.0737260388670341e-12,1144.355675064
GPU.S1,medium,75,1067.8771446054473,1067.8771446054473
GPU.S1,high,75,2738.0165371873754,2738.0165371873754
GPU.S2,low,75,308.0,308.0
GPU.S2,medium,75,502.0,502.0
GPU.S2,high,75,123.0,123.0
GPU.S3,low,75,0.0,0.0
GPU.S3,medium,75,0.0,0.0
GPU.S3,high,75,0.0,0.0
CPU.S1,low,76,50602.95262470933,50602.952624709345
CPU.S1,medium,76,268183.59199619765,268183.59199619753
CPU.S1,high,76,235577.0,235577.0
CPU.S2,low,76,455474.99999999965,455475.0
CPU.S2,medium,76,147308.0,147308.0
CPU.S2,high,76,151728.0,151728.0
CPU.S3,low,76,36491.34123791313,32211.0
CPU.S3,medium,76,31425.0,31425.0
CPU.S3,high,76,12613.554528014894,11574.0
CPU.S4,low,76,0.0,0.0
CPU.S4,medium,76,0.0,0.0
CPU.S4,high,76,0.0,0.0
GPU.S1,low,76,0.0,1247.142112944
GPU.S1,medium,76,308.123912697657,308.12391269765703
GPU.S1,high,76,3621.7800678545423,3621.7800678545427
GPU.S2,low,76,337.0,337.0
GPU.S2,medium,76,498.0,498.0
GPU.S2,high,76,103.0,103.0
GPU.S3,low,76,0.0,0.0
GPU.S3,medium,76,0.0,0.0
GPU.S3,high,76,0.0,0.0
CPU.S1,low,77,75923.22744910332,75923.22744910337
CPU.S1,medium,77,270290.1085907987,270290.1085907987
CPU.S1,high,77,216578.99999999997,216579.0
CPU.S2,low,77,492838.6769832363,492838.67698323634
CPU.S2,medium,77,104424.0,104424.0
CPU.S2,high,77,166070.0,166070.0
CPU.S3,low,77,37628.0,37628.0
CPU.S3,medium,77,39167.0,39167.0
CPU.S3,high,77,13346.0,13346.0
CPU.S4,low,77,0.0,0.0
CPU.S4,medium,77,0.0,0.0
CPU.S4,high,77,0.0,0.0
GPU.S1,low,77,0.0,1930.1008890800001
GPU.S1,medium,77,314.780362313593,314.7803623135924
GPU.S1,high,77,3570.8104569469347,3570.810456946934
GPU.S2,low,77,340.0,340.0
GPU.S2,medium,77,526.0,526.0
GPU.S2,high,77,188.0,188.0
GPU.S3,low,77,0.0,0.0
GPU.S3,medium,77,0.0,0.0
GPU.S3,high,77,0.0,0.0
CPU.S1,low,78,76695.51782276516,76695.51782276493
CPU.S1,medium,78,274867.4450066267,274867.44500662666
CPU.S1,high,78,214439.30817044806,214439.30817044806
CPU.S2,low,78,489332.93192149984,489332.9319215
CPU.S2,medium,78,107414.62304898183,107414.62304898183
CPU.S2,high,78,164372.39101613293,164372.3910161329
CPU.S3,low,78,53200.0,53200.0
CPU.S3,medium,78,55354.0,55354.0
CPU.S3,high,78,18884.0,18884.0
CPU.S4,low,78,0.0,0.0
CPU.S4,medium,78,0.0,0.0
CPU.S4,high,78,0.0,0.0
GPU.S1,low,78,1.7103980994663778e-12,1729.096299448
GPU.S1,medium,78,308.1416996410354,308.1416996410353
GPU.S1,high,78,3614.4290570712983,3614.4290570712983
GPU.S2,low,78,342.0,342.0
GPU.S2,medium,78,561.0,561.0
GPU.S2,high,78,139.0,139.0
GPU.S3,low,78,0.0,0.0
GPU.S3,medium,78,0.0,0.0
GPU.S3,high,78,0.0,0.0
CPU.S1,low,79,103753.41493717817,103753.4149371782
CPU.S1,medium,79,268805.13272576465,268805.13272576465
CPU.S1,high,79,181843.0,181843.0
CPU.S2,low,79,486080.12537215085,458644.0
CPU.S2,medium,79,99061.72888851588,78151.0
CPU.S2,high,79,160601.50556784737,123476.0
CPU.S3,low,79,53441.7115455311,52414.0
CPU.S3,medium,79,55973.168304159495,44369.0
CPU.S3,high,79,19218.190733285865,16656.0
CPU.S4,low,79,0.0,0.0
CPU.S4,medium,79,0.0,0.0
CPU.S4,high,79,0.0,0.0
GPU.S1,low,79,1.7281602074049114e-12,1850.1558818400001
GPU.S1,medium,79,302.28227813968937,302.2822781396885
GPU.S1,high,79,3586.0,3586.0
GPU.S2,low,79,443.0,443.0
GPU.S2,medium,79,558.0,558.0
GPU.S2,high,79,173.0,173.0
GPU.S3,low,79,0.0,0.0
GPU.S3,medium,79,0.0,0.0
GPU.S3,high,79,0.0,0.0
CPU.S1,low,80,119530.92465256176,119530.92465256178
CPU.S1,medium,80,257948.64697388897,252615.0
CPU.S1,high,80,167708.0,167708.0
CPU.S2,low,80,483827.5779457015,450875.0
CPU.S2,medium,80,102496.46961671993,73304.0
CPU.S2,high,80,166027.95962430502,131121.0
CPU.S3,low,80,64979.0,64979.0
CPU.S3,medium,80,55730.63198034093,54262.0
CPU.S3,high,80,20622.0,20622.0
CPU.S4,low,80,0.0,0.0
CPU.S4,medium,80,0.0,0.0
CPU.S4,high,80,0.0,0.0
GPU.S1,low,80,0.0,1973.4996072960002
GPU.S1,medium,80,659.9022643208278,659.9022643208277
GPU.S1,high,80,3255.0,3255.0
GPU.S2,low,80,408.0,408.0
GPU.S2,medium,80,641.0,641.0
GPU.S2,high,80,386.0,386.0
GPU.S3,low,80,0.0,0.0
GPU.S3,medium,80,0.0,0.0
GPU.S3,high,80,0.0,0.0
CPU.S1,low,81,118284.57422346523,118284.57422346529
CPU.S1,medium,81,248961.26862837165,248961.2686283716
CPU.S1,high,81,28611.97949073297,28601.0
CPU.S2,low,81,482535.8521089367,440463.0
CPU.S2,medium,81,101798.36552649492,99127.0
CPU.S2,high,81,162510.1887808378,150070.0
CPU.S3,low,81,73127.0,73126.99999999999
CPU.S3,medium,81,59937.0,59937.0
CPU.S3,high,81,24934.0,24934.0
CPU.S4,low,81,0.0,0.0
CPU.S4,medium,81,0.0,0.0
CPU.S4,high,81,0.0,0.0
GPU.S1,low,81,1258.1597013756777,1196.0
GPU.S1,medium,81,1668.0,1668.0
GPU.S1,high,81,966.0,966.0
GPU.S2,low,81,395.13586245685406,395.13586245685406
GPU.S2,medium,81,600.0,600.0
GPU.S2,high,81,510.0,510.0
GPU.S3,low,81,0.0,0.0
GPU.S3,medium,81,0.0,0.0
GPU.S3,high,81,0.0,0.0
CPU.S1,low,82,121684.28662493077,121684.2866249308
CPU.S1,medium,82,257039.0,257039.0
CPU.S1,high,82,29620.0,29620.0
CPU.S2,low,82,492963.2358927005,354475.0
CPU.S2,medium,82,102823.38271232686,0.0
CPU.S2,high,82,166752.02413222526,157119.0
CPU.S3,low,82,82733.0,82733.0
CPU.S3,medium,82,65851.0,65851.0
CPU.S3,high,82,28091.0,28091.0
CPU.S4,low,82,0.0,0.0
CPU.S4,medium,82,0.0,0.0
CPU.S4,high,82,0.0,0.0
GPU.S1,low,82,1262.9957269298197,1262.9957269298197
GPU.S1,medium,82,1712.0,1712.0
GPU.S1,high,82,843.0,843.0
GPU.S2,low,82,360.00000000000006,360.0
GPU.S2,medium,82,648.0,648.0
GPU.S2,high,82,473.0,473.0
GPU.S3,low,82,0.0,0.0
GPU.S3,medium,82,0.0,0.0
GPU.S3,high,82,0.0,0.0
CPU.S1,low,83,122210.83197843461,122210.83197843458
CPU.S1,medium,83,222618.0,222618.0
CPU.S1,high,83,29774.843022947818,29774.843022947825
CPU.S2,low,83,488580.2339564284,412329.0
CPU.S2,medium,83,99019.41057490015,4162.0
CPU.S2,high,83,163726.0,163726.0
CPU.S3,low,83,102103.0,102103.0
CPU.S3,medium,83,67995.0,67995.0
CPU.S3,high,83,32288.0,32288.0
CPU.S4,low,83,0.0,0.0
CPU.S4,medium,83,0.0,0.0
CPU.S4,high,83,0.0,0.0
GPU.S1,low,83,1295.4882971713673,1111.0
GPU.S1,medium,83,1652.9999999999993,1652.9999999999998
GPU.S1,high,83,805.0,805.0
GPU.S2,low,83,394.0041218458135,394.0041218458134
GPU.S2,medium,83,625.0000000000001,625.0
GPU.S2,high,83,478.0,478.0
GPU.S3,low,83,0.0,0.0
GPU.S3,medium,83,0.0,0.0
GPU.S3,high,83,0.0,0.0
CPU.S1,low,84,120415.33101789237,120415.33101789234
CPU.S1,medium,84,193286.0,193286.0
CPU.S1,high,84,29212.0,29212.0
CPU.S2,low,84,524439.0,524439.0
CPU.S2,medium,84,98353.68081043499,31280.0
CPU.S2,high,84,178767.0,178767.0
CPU.S3,low,84,116715.22718712059,116715.22718712059
CPU.S3,medium,84,78402.0,78401.99999999997
CPU.S3,high,84,28773.0,28773.0
CPU.S4,low,84,0.0,0.0
CPU.S4,medium,84,0.0,0.0
CPU.S4,high,84,0.0,0.0
GPU.S1,low,84,1267.1843445439351,1205.0
GPU.S1,medium,84,1671.707403425941,1530.0
GPU.S1,high,84,791.0,791.0
GPU.S2,low,84,550.6533058734188,537.0
GPU.S2,medium,84,763.9181835385725,751.0
GPU.S2,high,84,178.78729420264366,142.0
GPU.S3,low,84,0.0,0.0
GPU.S3,medium,84,0.0,0.0
GPU.S3,high,84,0.0,0.0
CPU.S1,low,85,120453.21690718897,120453.216907189
CPU.S1,medium,85,142858.0,142858.0
CPU.S1,high,85,23118.24619841863,22757.0
CPU.S2,low,85,542971.5290039249,542971.5290039249
CPU.S2,medium,85,99744.15860281946,67390.0
CPU.S2,high,85,180593.0,180593.0
CPU.S3,low,85,119140.0,119140.0
CPU.S3,medium,85,77627.37292579902,74372.0
CPU.S3,high,85,31589.0,31589.0
CPU.S4,low,85,0.0,0.0
CPU.S4,medium,85,0.0,0.0
CPU.S4,high,85,0.0,0.0
GPU.S1,low,85,1292.185378472369,1041.0
GPU.S1,medium,85,1737.9835780960348,1512.0
GPU.S1,high,85,782.7089370054618,703.0
GPU.S2,low,85,531.0,531.0
GPU.S2,medium,85,791.0256909331657,732.0
GPU.S2,high,85,175.0,175.0
GPU.S3,low,85,0.0,0.0
GPU.S3,medium,85,0.0,0.0
GPU.S3,high,85,0.0,0.0
CPU.S1,low,86,122182.5131859839,122182.51318598387
CPU.S1,medium,86,145291.41805460394,145291.41805460394
CPU.S1,high,86,23859.0,23859.0
CPU.S2,low,86,547150.1479892066,547150.1479892065
CPU.S2,medium,86,96104.0,96104.0
CPU.S2,high,86,177554.61784164593,177554.61784164596
CPU.S3,low,86,136546.0,136546.0
CPU.S3,medium,86,75600.86919352476,75600.86919352476
CPU.S3,high,86,34879.0,34879.0
CPU.S4,low,86,0.0,0.0
CPU.S4,medium,86,0.0,0.0
CPU.S4,high,86,0.0,0.0
GPU.S1,low,86,1266.742915539852,964.0
GPU.S1,medium,86,1732.7322412460128,1668.0
GPU.S1,high,86,776.0,776.0
GPU.S2,low,86,507.0,507.0
GPU.S2,medium,86,873.0,873.0
GPU.S2,high,86,133.0,133.0
GPU.S3,low,86,0.0,0.0
GPU.S3,medium,86,0.0,0.0
GPU.S3,high,86,0.0,0.0
CPU.S1,low,87,124212.66835452922,124212.66835452919
CPU.S1,medium,87,145180.5921650208,129854.0
CPU.S1,high,87,23664.79967167268,23664.799671672678
CPU.S2,low,87,528963.0000000002,528962.9999999999
CPU.S2,medium,87,127858.60746919063,123509.0
CPU.S2,high,87,143215.0,143215.0
CPU.S3,low,87,140144.0,140144.0
CPU.S3,medium,87,74907.0,74906.99999999997
CPU.S3,high,87,34662.0,34662.0
CPU.S4,low,87,0.0,0.0
CPU.S4,medium,87,0.0,0.0
CPU.S4,high,87,0.0,0.0
GPU.S1,low,87,981.0519397348262,806.0
GPU.S1,medium,87,1904.0,1904.0
GPU.S1,high,87,887.0,887.0
GPU.S2,low,87,424.30239281839687,424.3023928183966
GPU.S2,medium,87,973.0,973.0
GPU.S2,high,87,143.0,143.0
GPU.S3,low,87,0.0,0.0
GPU.S3,medium,87,0.0,0.0
GPU.S3,high,87,0.0,0.0
CPU.S1,low,88,119312.71512130981,119312.71512130986
CPU.S1,medium,88,145583.2750349151,124311.0
CPU.S1,high,88,23010.138343690494,21110.0
CPU.S2,low,88,534157.5554793378,447804.0
CPU.S2,medium,88,140593.0,140593.0
CPU.S2,high,88,138936.55953618977,123528.0
CPU.S3,low,88,150225.0,150225.0
CPU.S3,medium,88,64067.347661083484,60337.0
CPU.S3,high,88,37404.0,37404.0
CPU.S4,low,88,0.0,0.0
CPU.S4,medium,88,0.0,0.0
CPU.S4,high,88,0.0,0.0
GPU.S1,low,88,876.9999999999975,877.0
GPU.S1,medium,88,1980.8603031802593,1980.8603031802595
GPU.S1,high,88,873.0,873.0
GPU.S2,low,88,418.4276445276723,409.0
GPU.S2,medium,88,956.0700145518921,878.0
GPU.S2,high,88,126.0,126.0
GPU.S3,low,88,0.0,0.0
GPU.S3,medium,88,0.0,0.0
GPU.S3,high,88,0.0,0.0
CPU.S1,low,89,121918.58590002877,121918.58590002882
CPU.S1,medium,89,147273.25162402698,147273.25162402698
CPU.S1,high,89,23473.000000000055,23473.0
CPU.S2,low,89,541882.0,541882.0
CPU.S2,medium,89,136611.0,136611.0
CPU.S2,high,89,138397.0,138397.0
CPU.S3,low,89,181701.0,181701.0
CPU.S3,medium,89,64816.0,64816.00000000003
CPU.S3,high,89,39193.0,39193.0
CPU.S4,low,89,0.0,0.0
CPU.S4,medium,89,0.0,0.0
CPU.S4,high,89,0.0,0.0
GPU.S1,low,89,962.0,962.0
GPU.S1,medium,89,1919.9999999999986,1920.0
GPU.S1,high,89,861.0,861.0
GPU.S2,low,89,414.8651094053078,403.0
GPU.S2,medium,89,967.8079080206046,880.0
GPU.S2,high,89,113.35635105092813,111.0
GPU.S3,low,89,0.0,0.0
GPU.S3,medium,89,0.0,0.0
GPU.S3,high,89,0.0,0.0
CPU.S1,low,90,115103.2352849246,115103.23528492462
CPU.S1,medium,90,147021.8522704913,147021.85227049133
CPU.S1,high,90,26057.27329789181,26057.273297891807
CPU.S2,low,90,549050.6533268489,549050.653326849
CPU.S2,medium,90,187398.0,187398.0
CPU.S2,high,90,143939.19306490116,143939.19306490116
CPU.S3,low,90,221684.5647709336,221684.5647709336
CPU.S3,medium,90,75617.29337572449,75617.29337572449
CPU.S3,high,90,48461.0,48461.0
CPU.S4,low,90,0.0,0.0
CPU.S4,medium,90,0.0,0.0
CPU.S4,high,90,0.0,0.0
GPU.S1,low,90,731.1786980008644,731.1786980008662
GPU.S1,medium,90,1996.4761915962424,1996.4761915962426
GPU.S1,high,90,1003.0,1003.0
GPU.S2,low,90,401.0,401.0
GPU.S2,medium,90,974.0,974.0
GPU.S2,high,90,116.0,116.0
GPU.S3,low,90,0.0,0.0
GPU.S3,medium,90,0.0,0.0
GPU.S3,high,90,0.0,0.0
CPU.S1,low,91,116708.30391852274,116708.30391852278
CPU.S1,medium,91,143674.31096949108,141143.0
CPU.S1,high,91,26335.0,26335.0
CPU.S2,low,91,557139.7642855073,513922.0
CPU.S2,medium,91,186920.70676877286,181748.0
CPU.S2,high,91,113150.00000000035,113150.0
CPU.S3,low,91,227017.99999999997,227018.0
CPU.S3,medium,91,75297.45403249814,62558.0
CPU.S3,high,91,50201.93675104859,42076.0
CPU.S4,low,91,0.0,0.0
CPU.S4,medium,91,0.0,0.0
CPU.S4,high,91,0.0,0.0
GPU.S1,low,91,729.0,729.0
GPU.S1,medium,91,2169.4972610957693,2105.0
GPU.S1,high,91,842.0662762038811,833.0
GPU.S2,low,91,447.0,446.99999999999994
GPU.S2,medium,91,969.0,969.0
GPU.S2,high,91,164.0,164.0
GPU.S3,low,91,0.0,0.0
GPU.S3,medium,91,0.0,0.0
GPU.S3,high,91,0.0,0.0
CPU.S1,low,92,78411.43654319542,78411.43654319539
CPU.S1,medium,92,156733.00000000006,156733.0
CPU.S1,high,92,26360.42913753581,26360.429137535815
CPU.S2,low,92,565637.6621864749,565637.662186475
CPU.S2,medium,92,189263.0,189263.0
CPU.S2,high,92,117827.45626784829,111731.0
CPU.S3,low,92,305155.0,305155.0
CPU.S3,medium,92,77143.0,77143.0
CPU.S3,high,92,51637.0,51637.0
CPU.S4,low,92,0.0,0.0
CPU.S4,medium,92,0.0,0.0
CPU.S4,high,92,0.0,0.0
GPU.S1,low,92,638.1194667289274,636.0
GPU.S1,medium,92,2279.0,2279.0
GPU.S1,high,92,842.0,842.0
GPU.S2,low,92,454.20041302703567,454.200413026992
GPU.S2,medium,92,869.999999999957,870.0
GPU.S2,high,92,217.0,217.0
GPU.S3,low,92,0.0,0.0
GPU.S3,medium,92,0.0,0.0
GPU.S3,high,92,0.0,0.0
CPU.S1,low,93,71380.03048233579,71380.03048233583
CPU.S1,medium,93,166384.55965913643,166384.55965913643
CPU.S1,high,93,25699.0,25699.0
CPU.S2,low,93,553484.5906804004,553484.5906804004
CPU.S2,medium,93,191474.1542607288,191474.1542607288
CPU.S2,high,93,116735.01410920672,110947.0
CPU.S3,low,93,313269.0,313269.0
CPU.S3,medium,93,78744.0,78744.00000000003
CPU.S3,high,93,53562.0,53562.0
CPU.S4,low,93,0.0,0.0
CPU.S4,medium,93,0.0,0.0
CPU.S4,high,93,0.0,0.0
GPU.S1,low,93,498.70723705435347,456.0
GPU.S1,medium,93,2343.0,2343.0
GPU.S1,high,93,847.0,847.0
GPU.S2,low,93,589.0835183655483,378.0
GPU.S2,medium,93,726.0,726.0
GPU.S2,high,93,249.0,249.0
GPU.S3,low,93,0.0,0.0
GPU.S3,medium,93,0.0,0.0
GPU.S3,high,93,0.0,0.0
CPU.S1,low,94,50158.10993978201,50158.10993978195
CPU.S1,medium,94,164590.50242580468,164590.50242580468
CPU.S1,high,94,21286.0,21286.0
CPU.S2,low,94,577339.985870335,577339.985870335
CPU.S2,medium,94,188137.018864488,133830.0
CPU.S2,high,94,122533.0,122533.0
CPU.S3,low,94,359811.0,359811.0
CPU.S3,medium,94,94308.0,94308.00000000003
CPU.S3,high,94,58938.0,58938.0
CPU.S4,low,94,0.0,0.0
CPU.S4,medium,94,0.0,0.0
CPU.S4,high,94,0.0,0.0
GPU.S1,low,94,703.601455256503,703.601455256503
GPU.S1,medium,94,2397.999999999996,2398.0
GPU.S1,high,94,692.0,692.0
GPU.S2,low,94,613.0653007678591,550.0
GPU.S2,medium,94,718.9999999999741,719.0
GPU.S2,high,94,256.0,256.0
GPU.S3,low,94,0.0,0.0
GPU.S3,medium,94,0.0,0.0
GPU.S3,high,94,0.0,0.0
CPU.S1,low,95,25082.056493492044,25082.056493491982
