server_generation,latency_sensitivity,time_step,capacity,demand
GPU.S2,high,72,333.0,333
GPU.S3,low,72,0.0,0
GPU.S3,medium,72,0.0,0
GPU.S3,high,72,0.0,0
CPU.S1,low,73,159934.0325833467,268268
CPU.S1,medium,73,183987.73911769874,626602
CPU.S1,high,73,150301.0,150301
CPU.S2,low,73,596559.4441614968,929953
CPU.S2,medium,73,274539.1443088106,400960
CPU.S2,high,73,111012.0,111012
CPU.S3,low,73,10721.414055596455,11660
CPU.S3,medium,73,13320.0,13320
CPU.S3,high,73,1691.0,1691
CPU.S4,low,73,0.0,0
CPU.S4,medium,73,0.0,0
CPU.S4,high,73,0.0,0
GPU.S1,low,73,1677.712407618297,1043
GPU.S1,medium,73,1090.0,1090
GPU.S1,high,73,900.0,900
GPU.S2,low,73,276.57717736455,251
GPU.S2,medium,73,20.0,20
GPU.S2,high,73,200.0,200
GPU.S3,low,73,0.0,0
GPU.S3,medium,73,0.0,0
GPU.S3,high,73,0.0,0
CPU.S1,low,74,155904.19611692382,366769
CPU.S1,medium,74,188565.39209902237,627408
CPU.S1,high,74,152274.24533292998,164833
CPU.S2,low,74,614670.8567686667,899285
CPU.S2,medium,74,272772.27361049503,434777
CPU.S2,high,74,102690.0,102690
CPU.S3,low,74,10809.729641826738,11312
CPU.S3,medium,74,15100.0,15100
CPU.S3,high,74,2402.0,2402
CPU.S4,low,74,0.0,0
CPU.S4,medium,74,0.0,0
CPU.S4,high,74,0.0,0
GPU.S1,low,74,628.9738271888951,1160
GPU.S1,medium,74,1056.0,1056
GPU.S1,high,74,1963.8909111985836,2404
GPU.S2,low,74,283.31645992970766,259
GPU.S2,medium,74,5.028390658410437,0
GPU.S2,high,74,218.0,218
GPU.S3,low,74,0.0,0
GPU.S3,medium,74,0.0,0
GPU.S3,high,74,0.0,0
CPU.S1,low,75,156745.05982196698,280438
CPU.S1,medium,75,182226.89822202243,539570
CPU.S1,high,75,69060.80858614764,61392
CPU.S2,low,75,636632.5414275619,817940
CPU.S2,medium,75,272501.053235818,349388
CPU.S2,high,75,77856.0,77856
CPU.S3,low,75,10672.138973810403,7374
CPU.S3,medium,75,15412.0,15412
CPU.S3,high,75,1837.3600710685569,1134
CPU.S4,low,75,0.0,0
CPU.S4,medium,75,0.0,0
CPU.S4,high,75,0.0,0
GPU.S1,low,75,646.3364182172544,1219
GPU.S1,medium,75,1043.5676694990168,1093
GPU.S1,high,75,1934.0,1934
GPU.S2,low,75,289.0,289
GPU.S2,medium,75,5.0,5
GPU.S2,high,75,246.0,246
GPU.S3,low,75,0.0,0
GPU.S3,medium,75,0.0,0
GPU.S3,high,75,0.0,0
CPU.S1,low,76,162162.45592460595,247697
CPU.S1,medium,76,180177.90284945574,493244
CPU.S1,high,76,67954.03418614084,65540
CPU.S2,low,76,637926.9989202991,803456
CPU.S2,medium,76,270826.0,270826
CPU.S2,high,76,80095.83453413809,79602
CPU.S3,low,76,10657.0,10657
CPU.S3,medium,76,16229.0,16229
CPU.S3,high,76,1910.9198935535885,1476
CPU.S4,low,76,0.0,0
CPU.S4,medium,76,0.0,0
CPU.S4,high,76,0.0,0
GPU.S1,low,76,623.7342095909391,1165
GPU.S1,medium,76,1105.4181562858744,1200
GPU.S1,high,76,1861.0,1861
GPU.S2,low,76,295.0,295
GPU.S2,medium,76,9.0,9
GPU.S2,high,76,458.0,458
GPU.S3,low,76,0.0,0
GPU.S3,medium,76,0.0,0
GPU.S3,high,76,0.0,0
CPU.S1,low,77,154915.18065984308,276937
CPU.S1,medium,77,185546.5217076787,521906
CPU.S1,high,77,71614.0,71614
CPU.S2,low,77,640718.2566715693,775911
CPU.S2,medium,77,271062.797941253,277637
CPU.S2,high,77,79000.15022852119,78124
CPU.S3,low,77,10716.899991402104,9701
CPU.S3,medium,77,20117.0,20117
CPU.S3,high,77,3600.0,3600
CPU.S4,low,77,0.0,0
CPU.S4,medium,77,0.0,0
CPU.S4,high,77,0.0,0
GPU.S1,low,77,1387.1625966317401,1331
GPU.S1,medium,77,1121.0,1121
GPU.S1,high,77,1137.793413646256,595
GPU.S2,low,77,312.94371079989133,326
GPU.S2,medium,77,18.7911844893665,44
GPU.S2,high,77,613.0,613
GPU.S3,low,77,0.0,0
GPU.S3,medium,77,0.0,0
GPU.S3,high,77,0.0,0
CPU.S1,low,78,158802.20034654267,290150
CPU.S1,medium,78,174807.8667904127,562493
CPU.S1,high,78,71730.11320671142,66963
CPU.S2,low,78,645670.564171885,878862
CPU.S2,medium,78,268418.0909721169,278213
CPU.S2,high,78,80453.48046219576,88943
CPU.S3,low,78,10574.794045498176,14781
CPU.S3,medium,78,31097.0,31097
CPU.S3,high,78,5165.0,5165
CPU.S4,low,78,0.0,0
CPU.S4,medium,78,0.0,0
CPU.S4,high,78,0.0,0
GPU.S1,low,78,1353.3849848950733,1336
GPU.S1,medium,78,987.0,987
GPU.S1,high,78,1348.0,1348
GPU.S2,low,78,367.0,367
GPU.S2,medium,78,19.0,19
GPU.S2,high,78,572.0,572
GPU.S3,low,78,0.0,0
GPU.S3,medium,78,0.0,0
GPU.S3,high,78,0.0,0
CPU.S1,low,79,147961.0349337283,225631
CPU.S1,medium,79,175127.8035156936,366322
CPU.S1,high,79,74642.95718317419,91172
CPU.S2,low,79,643835.0,643835
CPU.S2,medium,79,269352.6279428633,272942
CPU.S2,high,79,81216.46935780576,74747
CPU.S3,low,79,10733.822235950976,10304
CPU.S3,medium,79,30556.37306608421,29412
CPU.S3,high,79,5162.338105510621,3711
CPU.S4,low,79,0.0,0
CPU.S4,medium,79,0.0,0
CPU.S4,high,79,0.0,0
GPU.S1,low,79,2419.98873009959,1189
GPU.S1,medium,79,977.3223864767727,919
GPU.S1,high,79,218.68141376702602,159
GPU.S2,low,79,357.17199927761413,342
GPU.S2,medium,79,19.266917729885055,18
GPU.S2,high,79,575.6263809148285,521
GPU.S3,low,79,0.0,0
GPU.S3,medium,79,0.0,0
GPU.S3,high,79,0.0,0
CPU.S1,low,80,148228.48333800296,282918
CPU.S1,medium,80,175252.35053628538,368208
CPU.S1,high,80,74766.0,74766
CPU.S2,low,80,615402.672187202,697874
CPU.S2,medium,80,275089.18466095754,287551
CPU.S2,high,80,79913.0,79913
CPU.S3,low,80,10693.947534806532,9186
CPU.S3,medium,80,34423.0,34423
CPU.S3,high,80,4167.227229727847,3078
CPU.S4,low,80,0.0,0
CPU.S4,medium,80,0.0,0
CPU.S4,high,80,0.0,0
GPU.S1,low,80,2397.63190291724,1145
GPU.S1,medium,80,958.4016132926563,807
GPU.S1,high,80,217.51295543792364,170
GPU.S2,low,80,374.0,374
GPU.S2,medium,80,43.354454056767146,78
GPU.S2,high,80,657.0,657
GPU.S3,low,80,0.0,0
GPU.S3,medium,80,0.0,0
GPU.S3,high,80,0.0,0
CPU.S1,low,81,147933.58138269707,459879
CPU.S1,medium,81,173179.73714580573,437326
CPU.S1,high,81,27793.237669146187,26476
CPU.S2,low,81,637966.6931089215,789450
CPU.S2,medium,81,267112.9867994924,318621
CPU.S2,high,81,83056.27185348449,87316
CPU.S3,low,81,12724.117039606577,17667
CPU.S3,medium,81,38685.0,38685
CPU.S3,high,81,4119.0,4119
CPU.S4,low,81,0.0,0
CPU.S4,medium,81,0.0,0
CPU.S4,high,81,0.0,0
GPU.S1,low,81,2437.250475537187,1925
GPU.S1,medium,81,993.3025518442138,780
GPU.S1,high,81,218.0,218
GPU.S2,low,81,424.0,424
GPU.S2,medium,81,86.0,86
GPU.S2,high,81,581.8746686571574,507
GPU.S3,low,81,0.0,0
GPU.S3,medium,81,0.0,0
GPU.S3,high,81,0.0,0
CPU.S1,low,82,150187.56208061302,378498
CPU.S1,medium,82,175443.7498471456,440154
CPU.S1,high,82,27845.0,27845
CPU.S2,low,82,641511.1804198714,825500
CPU.S2,medium,82,270154.45966220374,340654
CPU.S2,high,82,86166.0,86166
CPU.S3,low,82,12801.80394971942,20163
CPU.S3,medium,82,43046.0,43046
CPU.S3,high,82,5068.0,5068
CPU.S4,low,82,0.0,0
CPU.S4,medium,82,0.0,0
CPU.S4,high,82,0.0,0
GPU.S1,low,82,2383.530102769896,1800
GPU.S1,medium,82,1007.0,1007
GPU.S1,high,82,204.0,204
GPU.S2,low,82,424.0,424
GPU.S2,medium,82,63.0,63
GPU.S2,high,82,589.0,589
GPU.S3,low,82,0.0,0
GPU.S3,medium,82,0.0,0
GPU.S3,high,82,0.0,0
CPU.S1,low,83,144845.37915638895,333047
CPU.S1,medium,83,171000.79855118293,403181
CPU.S1,high,83,31316.0,31316
CPU.S2,low,83,642876.8980940855,870340
CPU.S2,medium,83,274469.32101851894,369695
CPU.S2,high,83,75542.0,75542
CPU.S3,low,83,12755.0,12755
CPU.S3,medium,83,46127.0,46127
CPU.S3,high,83,5570.0,5570
CPU.S4,low,83,0.0,0
CPU.S4,medium,83,0.0,0
CPU.S4,high,83,0.0,0
GPU.S1,low,83,2093.8605753019365,1752
GPU.S1,medium,83,1057.0,1057
GPU.S1,high,83,496.0,496
GPU.S2,low,83,457.08260978569,494
GPU.S2,medium,83,35.0,35
GPU.S2,high,83,587.0,587
GPU.S3,low,83,0.0,0
GPU.S3,medium,83,0.0,0
GPU.S3,high,83,0.0,0
CPU.S1,low,84,143725.19278874988,225928
CPU.S1,medium,84,168717.66228425037,359850
CPU.S1,high,84,30913.474327276064,33322
CPU.S2,low,84,624766.8191411289,1006455
CPU.S2,medium,84,273058.0006151548,333422
CPU.S2,high,84,77635.54846072635,73082
CPU.S3,low,84,12401.646165600749,22191
CPU.S3,medium,84,52583.0,52583
CPU.S3,high,84,2361.0,2361
CPU.S4,low,84,0.0,0
CPU.S4,medium,84,0.0,0
CPU.S4,high,84,0.0,0
GPU.S1,low,84,2058.0,2058
GPU.S1,medium,84,1045.0020985628662,992
GPU.S1,high,84,557.0,557
GPU.S2,low,84,643.4540321137205,630
GPU.S2,medium,84,163.91465266322217,131
GPU.S2,high,84,263.0508793134665,240
GPU.S3,low,84,0.0,0
GPU.S3,medium,84,0.0,0
GPU.S3,high,84,0.0,0
CPU.S1,low,85,145240.17473834232,218942
CPU.S1,medium,85,161774.92080800573,303457
CPU.S1,high,85,29313.0,29313
CPU.S2,low,85,644232.9856584824,1021715
CPU.S2,medium,85,265878.2230799285,397944
CPU.S2,high,85,75855.1863902073,76827
CPU.S3,low,85,12520.163278489317,17062
CPU.S3,medium,85,57011.0,57011
CPU.S3,high,85,2746.0,2746
CPU.S4,low,85,0.0,0
CPU.S4,medium,85,0.0,0
CPU.S4,high,85,0.0,0
GPU.S1,low,85,2124.9750804321375,1889
GPU.S1,medium,85,1065.0,1065
GPU.S1,high,85,495.0,495
GPU.S2,low,85,665.0,665
GPU.S2,medium,85,167.0,167
GPU.S2,high,85,266.0,266
GPU.S3,low,85,0.0,0
GPU.S3,medium,85,0.0,0
GPU.S3,high,85,0.0,0
CPU.S1,low,86,145558.36439192278,207625
CPU.S1,medium,86,162115.86322077425,310757
CPU.S1,high,86,27434.0,27434
CPU.S2,low,86,621182.6571086394,1030405
CPU.S2,medium,86,271432.4714112907,423716
CPU.S2,high,86,76670.0,76670
CPU.S3,low,86,12741.006133947165,10177
CPU.S3,medium,86,60849.0,60849
CPU.S3,high,86,1267.0,1267
CPU.S4,low,86,0.0,0
CPU.S4,medium,86,0.0,0
CPU.S4,high,86,0.0,0
GPU.S1,low,86,2165.3781505186294,1947
GPU.S1,medium,86,1134.0,1134
GPU.S1,high,86,378.0,378
GPU.S2,low,86,780.0,780
GPU.S2,medium,86,177.0,177
GPU.S2,high,86,196.0,196
GPU.S3,low,86,0.0,0
GPU.S3,medium,86,0.0,0
GPU.S3,high,86,0.0,0
CPU.S1,low,87,113134.0,113134
CPU.S1,medium,87,161148.3595179087,276259
CPU.S1,high,87,27078.0,27078
CPU.S2,low,87,658934.5321243673,895243
CPU.S2,medium,87,274148.9481453851,373671
CPU.S2,high,87,55694.0,55694
CPU.S3,low,87,18562.0,18562
CPU.S3,medium,87,62378.0,62378
CPU.S3,high,87,2286.0,2286
CPU.S4,low,87,0.0,0
CPU.S4,medium,87,0.0,0
CPU.S4,high,87,0.0,0
GPU.S1,low,87,2296.4211040354244,2192
GPU.S1,medium,87,1134.469030755617,1113
GPU.S1,high,87,249.96602635512414,151
GPU.S2,low,87,710.0,710
GPU.S2,medium,87,182.0,182
GPU.S2,high,87,267.0,267
GPU.S3,low,87,0.0,0
GPU.S3,medium,87,0.0,0
GPU.S3,high,87,0.0,0
CPU.S1,low,88,115048.86376537556,119480
CPU.S1,medium,88,153650.97001354757,254850
CPU.S1,high,88,24211.0,24211
CPU.S2,low,88,675694.0562694325,857420
CPU.S2,medium,88,269093.9651972249,360514
CPU.S2,high,88,48688.0,48688
CPU.S3,low,88,22693.0,22693
CPU.S3,medium,88,65364.0,65364
CPU.S3,high,88,6928.0,6928
CPU.S4,low,88,0.0,0
CPU.S4,medium,88,0.0,0
CPU.S4,high,88,0.0,0
GPU.S1,low,88,1986.6100733520407,2301
GPU.S1,medium,88,1325.0,1325
GPU.S1,high,88,243.0,243
GPU.S2,low,88,734.6694613817277,823
GPU.S2,medium,88,242.0,242
GPU.S2,high,88,259.214521170606,263
GPU.S3,low,88,0.0,0
GPU.S3,medium,88,0.0,0
GPU.S3,high,88,0.0,0
CPU.S1,low,89,84620.01074926014,79755
CPU.S1,medium,89,140715.60753824463,284374
CPU.S1,high,89,24144.216706071325,23588
CPU.S2,low,89,671144.815445378,903695
CPU.S2,medium,89,272472.1008079076,382420
CPU.S2,high,89,42883.0,42883
CPU.S3,low,89,30035.198433251782,37008
CPU.S3,medium,89,80647.0,80647
CPU.S3,high,89,11222.0,11222
CPU.S4,low,89,0.0,0
CPU.S4,medium,89,0.0,0
CPU.S4,high,89,0.0,0
GPU.S1,low,89,1893.9691392234981,2184
GPU.S1,medium,89,1323.8265173661723,1462
GPU.S1,high,89,403.0,403
GPU.S2,low,89,750.0,750
GPU.S2,medium,89,294.49943970500374,288
GPU.S2,high,89,180.0,180
GPU.S3,low,89,0.0,0
GPU.S3,medium,89,0.0,0
GPU.S3,high,89,0.0,0
CPU.S1,low,90,85393.54287694607,113697
CPU.S1,medium,90,138395.63288143204,337074
CPU.S1,high,90,27329.698325849746,32122
CPU.S2,low,90,676752.3007438305,1060307
CPU.S2,medium,90,267187.50380439684,372139
CPU.S2,high,90,42924.629915053985,45447
CPU.S3,low,90,29118.0,29118
CPU.S3,medium,90,82703.95250957034,103720
CPU.S3,high,90,11027.0,11027
CPU.S4,low,90,0.0,0
CPU.S4,medium,90,0.0,0
CPU.S4,high,90,0.0,0
GPU.S1,low,90,1775.9743760937117,2289
GPU.S1,medium,90,1489.5422333792499,1790
GPU.S1,high,90,349.0,349
GPU.S2,low,90,722.0,722
GPU.S2,medium,90,362.0,362
GPU.S2,high,90,155.0,155
GPU.S3,low,90,0.0,0
GPU.S3,medium,90,0.0,0
GPU.S3,high,90,0.0,0
CPU.S1,low,91,83506.0,83506
CPU.S1,medium,91,140501.94740855866,272970
CPU.S1,high,91,27860.657347436267,22116
CPU.S2,low,91,690028.3342900977,711964
CPU.S2,medium,91,265530.8615435121,309317
CPU.S2,high,91,32681.672488199452,29595
CPU.S3,low,91,38054.0,38054
CPU.S3,medium,91,84309.0,84309
CPU.S3,high,91,11024.0,11024
CPU.S4,low,91,0.0,0
CPU.S4,medium,91,0.0,0
CPU.S4,high,91,0.0,0
GPU.S1,low,91,1826.604706507073,2417
GPU.S1,medium,91,1521.8305639408015,1670
GPU.S1,high,91,343.09316867486825,577
GPU.S2,low,91,769.0,769
GPU.S2,medium,91,386.0,386
GPU.S2,high,91,155.0,155
GPU.S3,low,91,0.0,0
GPU.S3,medium,91,0.0,0
GPU.S3,high,91,0.0,0
CPU.S1,low,92,82957.97332838362,137569
CPU.S1,medium,92,132233.6624532102,283548
CPU.S1,high,92,27275.0,27275
CPU.S2,low,92,689737.0,689737
CPU.S2,medium,92,278351.09043399844,324013
CPU.S2,high,92,33391.0,33391
CPU.S3,low,92,52180.0,52180
CPU.S3,medium,92,91391.0,91391
CPU.S3,high,92,11122.0,11122
CPU.S4,low,92,0.0,0
CPU.S4,medium,92,0.0,0
CPU.S4,high,92,0.0,0
GPU.S1,low,92,1818.0897151946017,2398
GPU.S1,medium,92,1560.8819400255763,1905
GPU.S1,high,92,318.0,318
GPU.S2,low,92,745.9658830732072,774
GPU.S2,medium,92,342.85185927531626,418
GPU.S2,high,92,188.0,188
GPU.S3,low,92,0.0,0
GPU.S3,medium,92,0.0,0
GPU.S3,high,92,0.0,0
CPU.S1,low,93,82402.14216878919,167636
CPU.S1,medium,93,131282.77516225528,313582
CPU.S1,high,93,31091.0,31091
CPU.S2,low,93,689419.6229673441,855198
CPU.S2,medium,93,272822.67911049473,331578
CPU.S2,high,93,17562.0,17562
CPU.S3,low,93,51622.003839411525,67158
CPU.S3,medium,93,93363.0,93363
CPU.S3,high,93,11633.0,11633
CPU.S4,low,93,0.0,0
CPU.S4,medium,93,0.0,0
CPU.S4,high,93,0.0,0
GPU.S1,low,93,1788.0705308346126,2639
GPU.S1,medium,93,1814.0,1814
GPU.S1,high,93,79.0,79
GPU.S2,low,93,765.6205999058163,815
GPU.S2,medium,93,336.0,336
GPU.S2,high,93,191.0,191
GPU.S3,low,93,0.0,0
GPU.S3,medium,93,0.0,0
GPU.S3,high,93,0.0,0
CPU.S1,low,94,83423.24124203996,215147
CPU.S1,medium,94,118864.9811245199,343252
CPU.S1,high,94,39174.55402204433,38244
CPU.S2,low,94,677428.5267074411,854276
CPU.S2,medium,94,276197.5430964226,344897
CPU.S2,high,94,14921.49778815079,12248
CPU.S3,low,94,52077.842195503064,79220
CPU.S3,medium,94,102711.0,102711
CPU.S3,high,94,12609.0,12609
CPU.S4,low,94,0.0,0
CPU.S4,medium,94,0.0,0
CPU.S4,high,94,0.0,0
GPU.S1,low,94,1751.9756055978796,2276
GPU.S1,medium,94,1864.0,1864
GPU.S1,high,94,0.0,0
GPU.S2,low,94,812.0,812
GPU.S2,medium,94,264.0,264
GPU.S2,high,94,175.0,175
GPU.S3,low,94,0.0,0
GPU.S3,medium,94,0.0,0
GPU.S3,high,94,0.0,0
CPU.S1,low,95,86167.08622929851,259477
CPU.S1,medium,95,117193.22623603206,361507
CPU.S1,high,95,44044.0,44044
CPU.S2,low,95,698621.6047032842,864499
CPU.S2,medium,95,281115.95880076155,352207
CPU.S2,high,95,14534.884401280302,7981
CPU.S3,low,95,52536.0,52536
CPU.S3,medium,95,114637.0,114637
CPU.S3,high,95,14554.0,14554
CPU.S4,low,95,0.0,0
CPU.S4,medium,95,0.0,0
CPU.S4,high,95,0.0,0
GPU.S1,low,95,1473.4092531474582,2227
GPU.S1,medium,95,1769.4277541107722,2032
GPU.S1,high,95,339.0,339
GPU.S2,low,95,753.0789906580633,722
GPU.S2,medium,95,366.0,366
GPU.S2,high,95,150.0,150
GPU.S3,low,95,0.0,0
GPU.S3,medium,95,0.0,0
GPU.S3,high,95,0.0,0
CPU.S1,low,96,84709.67449637117,309332
CPU.S1,medium,96,113241.74533046817,350779
CPU.S1,high,96,45720.0,45720
CPU.S2,low,96,702236.3866204277,948966
CPU.S2,medium,96,276632.83886717225,304980
CPU.S2,high,96,14488.0,14488
CPU.S3,low,96,55237.0,55237
CPU.S3,medium,96,131472.0,131472
CPU.S3,high,96,14722.481895788045,14180
CPU.S4,low,96,0.0,0
CPU.S4,medium,96,0.0,0
CPU.S4,high,96,0.0,0
GPU.S1,low,96,1423.4568501240024,2544
GPU.S1,medium,96,1266.038433981079,1987
GPU.S1,high,96,933.0,933
GPU.S2,low,96,714.652253591084,666
GPU.S2,medium,96,408.0,408
GPU.S2,high,96,121.0,121
GPU.S3,low,96,0.0,0
GPU.S3,medium,96,0.0,0
GPU.S3,high,96,0.0,0
CPU.S1,low,97,84413.4873359603,253058
CPU.S1,medium,97,112635.32877057948,376934
CPU.S1,high,97,44708.628117879314,47950
CPU.S2,low,97,707222.9197970512,904808
CPU.S2,medium,97,274605.1117433036,309537
CPU.S2,high,97,16626.0,16626
CPU.S3,low,97,59477.76816177169,65356
CPU.S3,medium,97,141064.0,141064
CPU.S3,high,97,17952.0,17952
CPU.S4,low,97,0.0,0
CPU.S4,medium,97,0.0,0
CPU.S4,high,97,0.0,0
GPU.S1,low,97,1004.0,1004
GPU.S1,medium,97,963.0,963
GPU.S1,high,97,582.0,582
GPU.S2,low,97,775.6021796663554,753
GPU.S2,medium,97,406.0,406
GPU.S2,high,97,80.0,80
GPU.S3,low,97,53.0,53
GPU.S3,medium,97,80.0,80
GPU.S3,high,97,398.0,398
CPU.S1,low,98,84651.76127642277,280258
CPU.S1,medium,98,117061.11789021402,345214
CPU.S1,high,98,44480.73039372192,44588
CPU.S2,low,98,685673.7736215366,931829
CPU.S2,medium,98,263484.0865471572,300400
CPU.S2,high,98,19049.840189809227,21635
CPU.S3,low,98,57408.0,57408
CPU.S3,medium,98,138635.82981686958,156940
CPU.S3,high,98,20375.0,20375
CPU.S4,low,98,0.0,0
CPU.S4,medium,98,0.0,0
CPU.S4,high,98,0.0,0
GPU.S1,low,98,969.0,969
GPU.S1,medium,98,902.0,902
GPU.S1,high,98,512.0,512
GPU.S2,low,98,946.0,946
GPU.S2,medium,98,533.0,533
GPU.S2,high,98,78.0,78
GPU.S3,low,98,58.0,58
GPU.S3,medium,98,92.0,92
GPU.S3,high,98,491.0,491
CPU.S1,low,99,85541.78628493649,291172
CPU.S1,medium,99,113302.8600838665,258722
CPU.S1,high,99,35191.0,35191
CPU.S2,low,99,690557.1905780806,811585
CPU.S2,medium,99,273648.0,273648
CPU.S2,high,99,10009.0,10009
CPU.S3,low,99,60357.0,60357
CPU.S3,medium,99,143868.0,143868
CPU.S3,high,99,16947.0,16947
CPU.S4,low,99,0.0,0
CPU.S4,medium,99,0.0,0
CPU.S4,high,99,0.0,0
GPU.S1,low,99,915.0,915
GPU.S1,medium,99,805.0,805
GPU.S1,high,99,556.0,556
GPU.S2,low,99,858.6751515115875,771
GPU.S2,medium,99,579.0,579
GPU.S2,high,99,89.0,89
GPU.S3,low,99,94.0,94
GPU.S3,medium,99,105.0,105
GPU.S3,high,99,512.0,512
CPU.S1,low,100,85502.08820276977,268549
CPU.S1,medium,100,113463.98560607844,220159
CPU.S1,high,100,33947.26514168629,30948
CPU.S2,low,100,616725.6582928485,606145
CPU.S2,medium,100,247745.4938683549,226681
CPU.S2,high,100,10297.336078154622,0
CPU.S3,low,100,89367.0,89367
CPU.S3,medium,100,140849.0,140849
CPU.S3,high,100,17173.17040866774,14228
CPU.S4,low,100,0.0,0
CPU.S4,medium,100,0.0,0
CPU.S4,high,100,0.0,0
GPU.S1,low,100,853.0,853
GPU.S1,medium,100,614.0,614
GPU.S1,high,100,744.0,744
GPU.S2,low,100,833.0,833
GPU.S2,medium,100,610.0,610
GPU.S2,high,100,130.0,130
GPU.S3,low,100,104.0,104
GPU.S3,medium,100,122.0,122
GPU.S3,high,100,631.0,631
CPU.S1,low,101,83564.83829702645,256736
CPU.S1,medium,101,118501.7704705937,189917
CPU.S1,high,101,33774.0,33774
CPU.S2,low,101,623933.0,623933
CPU.S2,medium,101,237500.43505601454,226501
CPU.S2,high,101,10287.395772720864,7671
CPU.S3,low,101,153753.0,153753
CPU.S3,medium,101,160772.0,160772
CPU.S3,high,101,17337.0,17337
CPU.S4,low,101,0.0,0
CPU.S4,medium,101,0.0,0
CPU.S4,high,101,0.0,0
GPU.S1,low,101,869.0,869
GPU.S1,medium,101,688.0,688
GPU.S1,high,101,645.0,645
GPU.S2,low,101,832.7278559109658,778
GPU.S2,medium,101,617.0,617
GPU.S2,high,101,111.86393567145717,97
GPU.S3,low,101,151.0,151
GPU.S3,medium,101,147.0,147
GPU.S3,high,101,925.0,925
CPU.S1,low,102,86283.63440251723,276351
CPU.S1,medium,102,118683.96928541569,191978
CPU.S1,high,102,33469.28545669268,40412
CPU.S2,low,102,605686.0693471245,609417
CPU.S2,medium,102,247492.67518898554,266298
CPU.S2,high,102,10527.0,10527
CPU.S3,low,102,208139.07193537068,237319
CPU.S3,medium,102,171216.89352993396,194969
CPU.S3,high,102,16879.0,16879
CPU.S4,low,102,0.0,0
CPU.S4,medium,102,0.0,0
CPU.S4,high,102,0.0,0
GPU.S1,low,102,694.0,694
GPU.S1,medium,102,737.0,737
GPU.S1,high,102,577.0,577
GPU.S2,low,102,825.0,825
GPU.S2,medium,102,615.0,615
GPU.S2,high,102,137.0,137
GPU.S3,low,102,262.0,262
GPU.S3,medium,102,171.0,171
GPU.S3,high,102,1085.0,1085
CPU.S1,low,103,84109.35789601778,221141
CPU.S1,medium,103,113937.24242944412,135867
CPU.S1,high,103,27235.0,27235
CPU.S2,low,103,460994.81647546595,452330
CPU.S2,medium,103,240536.49704133338,193715
CPU.S2,high,103,10850.668278585907,5981
CPU.S3,low,103,212650.01246227603,161760
CPU.S3,medium,103,174314.67530374826,167847
CPU.S3,high,103,16476.992132958057,11910
CPU.S4,low,103,0.0,0
CPU.S4,medium,103,0.0,0
CPU.S4,high,103,0.0,0
GPU.S1,low,103,578.0,578
GPU.S1,medium,103,625.0,625
GPU.S1,high,103,419.0,419
GPU.S2,low,103,928.0,928
GPU.S2,medium,103,766.0,766
GPU.S2,high,103,106.0,106
GPU.S3,low,103,317.0,317
GPU.S3,medium,103,185.0,185
GPU.S3,high,103,1205.0,1205
CPU.S1,low,104,86561.68556704513,200301
CPU.S1,medium,104,97509.19151285426,98628
CPU.S1,high,104,24248.0,24248
CPU.S2,low,104,455617.8619040693,426553
CPU.S2,medium,104,269200.0,269200
CPU.S2,high,104,14529.0,14529
CPU.S3,low,104,214697.0,214697
CPU.S3,medium,104,175036.0,175036
CPU.S3,high,104,17275.0,17275
CPU.S4,low,104,0.0,0
CPU.S4,medium,104,0.0,0
CPU.S4,high,104,0.0,0
GPU.S1,low,104,522.0,522
GPU.S1,medium,104,558.0,558
GPU.S1,high,104,451.0,451
GPU.S2,low,104,997.0,997
GPU.S2,medium,104,849.0,849
GPU.S2,high,104,61.0,61
GPU.S3,low,104,361.0,361
GPU.S3,medium,104,202.0,202
GPU.S3,high,104,1534.0,1534
CPU.S1,low,105,83282.96519405612,160434
CPU.S1,medium,105,77420.05606589219,83489
CPU.S1,high,105,17612.0,17612
CPU.S2,low,105,446285.7405364802,428629
CPU.S2,medium,105,284659.60836674174,309082
CPU.S2,high,105,10914.620077648955,8001
CPU.S3,low,105,229980.0,229980
CPU.S3,medium,105,196607.0,196607
CPU.S3,high,105,18204.0,18204
CPU.S4,low,105,0.0,0
CPU.S4,medium,105,0.0,0
CPU.S4,high,105,0.0,0
GPU.S1,low,105,450.0,450
GPU.S1,medium,105,556.0,556
GPU.S1,high,105,421.0,421
GPU.S2,low,105,977.0,977
GPU.S2,medium,105,888.0,888
GPU.S2,high,105,54.0,54
GPU.S3,low,105,299.0,299
GPU.S3,medium,105,253.0,253
GPU.S3,high,105,1581.0,1581
CPU.S1,low,106,82984.31647679636,85197
CPU.S1,medium,106,53367.0,53367
CPU.S1,high,106,13354.0,13354
CPU.S2,low,106,446894.688118555,385169
CPU.S2,medium,106,281286.2704787522,301752
CPU.S2,high,106,10767.0,10767
CPU.S3,low,106,271935.0,271935
CPU.S3,medium,106,209551.0,209551
CPU.S3,high,106,17893.0,17893
CPU.S4,low,106,0.0,0
CPU.S4,medium,106,0.0,0
CPU.S4,high,106,0.0,0
GPU.S1,low,106,396.0,396
GPU.S1,medium,106,451.0,451
GPU.S1,high,106,310.0,310
GPU.S2,low,106,1195.0,1195
GPU.S2,medium,106,941.0,941
GPU.S2,high,106,79.0,79
GPU.S3,low,106,275.7736226333688,258
GPU.S3,medium,106,259.22081212437706,201
